Longueur d'onde (nm),Tension blanc (Volt),Liste_pas_vis
363.2970451174997,-6.9110569,5.249999999999989
364.85225507099966,-6.9197804,5.299999999999989
366.40746502449963,-6.9345791,5.349999999999989
367.96267497799965,-6.9273355,5.399999999999989
369.5178849314997,-6.91869,5.449999999999989
371.07309488499965,-6.9128484,5.4999999999999885
372.6283048384996,-6.9039692,5.549999999999988
374.18351479199964,-6.9000747,5.599999999999988
375.7387247454996,-6.9626186,5.649999999999988
377.2939346989996,-6.8918186,5.699999999999988
378.8491446524996,-6.8851203,5.749999999999988
380.40435460599963,-6.9681487,5.799999999999987
381.9595645594996,-6.8869896,5.849999999999987
383.51477451299957,-6.8837183,5.899999999999987
385.0699844664996,-6.8863665,5.949999999999987
386.6251944199996,-6.8904945,5.999999999999987
388.1804043734996,-6.9636312,6.0499999999999865
389.73561432699955,-6.8907282,6.099999999999986
391.2908242804996,-6.8942332,6.149999999999986
392.8460342339996,-6.9619955,6.199999999999986
394.4012441874996,-6.8944668,6.249999999999986
395.95645414099954,-6.8974265,6.299999999999986
397.51166409449957,-6.9038134,6.349999999999985
399.06687404799953,-6.9111348,6.399999999999985
400.6220840014995,-6.9439256,6.449999999999985
402.1772939549995,-6.9280365,6.499999999999985
403.73250390849955,-6.9343454,6.549999999999985
405.2877138619995,-6.9403427,6.5999999999999845
406.8429238154995,-6.9118358,6.649999999999984
408.3981337689995,-6.9053711,6.699999999999984
409.95334372249954,-6.9020219,6.749999999999984
411.5085536759995,-6.8966477,6.799999999999984
413.0637636294995,-6.9593474,6.849999999999984
414.6189735829995,-6.8862107,6.8999999999999835
416.17418353649947,-6.884653,6.949999999999983
417.72939348999944,-6.9684603,6.999999999999983
419.28460344349946,-6.891585,7.049999999999983
420.8398133969995,-6.8943889,7.099999999999983
422.39502335049946,-6.9566213,7.149999999999983
423.9502333039994,-6.905449,7.199999999999982
425.50544325749945,-6.9118358,7.249999999999982
427.0606532109995,-6.9253104,7.299999999999982
428.61586316449944,-6.9300616,7.349999999999982
430.1710731179994,-6.9229738,7.399999999999982
431.72628307149944,-6.9415889,7.4499999999999815
433.2814930249994,-6.909655,7.499999999999981
434.8367029784994,-6.9013988,7.549999999999981
436.3919129319994,-6.9680708,7.599999999999981
437.9471228854994,-6.9669804,7.649999999999981
439.5023328389994,-6.9701738,7.699999999999981
441.05754279249936,-6.969317,7.7499999999999805
442.6127527459994,-6.9246094,7.79999999999998
444.1679626994994,-6.9404985,7.84999999999998
445.7231726529994,-6.8926754,7.89999999999998
447.27838260649935,-6.9196246,7.94999999999998
448.8335925599994,-6.9264008,7.99999999999998
450.3888025134994,-6.8855097,8.04999999999998
451.94401246699937,-6.93528,8.09999999999998
453.4992224204994,-6.8606635,8.14999999999998
455.0544323739994,-6.9412774,8.199999999999982
456.60964232749944,-6.9642543,8.249999999999982
458.16485228099947,-6.9355137,8.299999999999983
459.7200622344995,-6.9504682,8.349999999999984
461.2752721879995,-6.9087982,8.399999999999984
462.83048214149954,-6.8857434,8.449999999999985
464.38569209499957,-6.9431467,8.499999999999986
465.9409020484996,-6.8864444,8.549999999999986
467.4961120019996,-6.9147177,8.599999999999987
469.05132195549965,-6.9110569,8.649999999999988
470.60653190899967,-6.8843414,8.699999999999989
472.1617418624997,-6.872814,8.74999999999999
473.71695181599966,-6.8612866,8.79999999999999
475.2721617694997,-6.9500008,8.84999999999999
476.8273717229997,-6.9378504,8.899999999999991
478.38258167649974,-6.951948,8.949999999999992
479.93779162999977,-6.8838741,8.999999999999993
481.4930015834998,-6.8848866,9.049999999999994
483.0482115369998,-6.8923638,9.099999999999994
484.60342149049984,-6.8756959,9.149999999999995
486.15863144399987,-6.8835625,9.199999999999996
487.7138413974999,-6.8642464,9.249999999999996
489.2690513509999,-6.8598068,9.299999999999997
490.82426130449994,-6.8807586,9.349999999999998
492.37947125799997,-6.8855097,9.399999999999999
493.9346812115,-6.8915071,9.45
495.489891165,-6.8911176,9.5
497.04510111850004,-6.8849645,9.55
498.60031107200007,-6.8934543,9.600000000000001
500.1555210255001,-6.8725803,9.650000000000002
501.71073097900006,-6.896414,9.700000000000003
503.2659409325001,-6.9105896,9.750000000000004
504.8211508860001,-6.8749949,9.800000000000004
506.37636083950014,-6.9692391,9.850000000000005
507.93157079300016,-6.8781883,9.900000000000006
509.4867807465002,-6.8634675,9.950000000000006
