Longueur d'onde (nm),Absorbace,Absorbance pics,Longueur d'onde pics (nm)
390.20217725275,-0.7481412415932237,,
387.5583203318,-0.7982990401635262,,
384.91446341085,-0.7325391027355108,,
382.27060648989993,-0.7874835277628565,,
379.62674956895,-0.8456404889330905,,
376.982892648,-0.8097783792200319,,
374.33903572705,-0.8698539462142788,,
371.69517880609993,-0.8818263311350896,,
369.05132188515,-0.7355409614980444,,
366.4074649642,-0.8024955273193195,,
363.76360804325,-0.7645236555877756,,
361.1197511223,-0.8389930299908464,,
358.47589420135,-0.7843542693924854,,
355.8320372804,-0.8274392796404563,,
353.18818035945,-0.8555054692714164,,
350.5443234385,-0.8431118793283486,,
347.90046651754994,-0.8589885918048891,,
345.2566095966,-0.8706507638919265,,
342.6127526756499,-0.7271005748470688,,
339.9688957547,-0.781670216322532,,
337.32503883374994,-0.7087141602207729,,
334.6811819128,-0.7996705156735601,,
332.03732499185,-0.7198406198097461,,
329.3934680709,-0.5437182519534601,,
326.74961114994994,-0.6035675045878105,,
324.105754229,-0.6073604924460507,,
321.46189730805,-0.5684350782435427,,
318.8180403871,-0.5444843103296143,,
316.17418346614994,-0.5912094113272597,,
313.5303265452,-0.519203800764596,,
310.88646962425,-0.4235614441934807,,
308.2426127033,-0.41442662189126017,,
305.59875578234994,-0.43286359665255997,,
302.9548988614,-0.4683328962588718,,
300.31104194045,-0.606270671534681,,
297.6671850194999,-0.3834932711197129,,
295.02332809855,-0.3459382976203778,,
292.3794711776,-0.13679122811740854,,
289.73561425665,-0.43436131408099016,,
287.0917573357,-0.4101186423952414,,
284.44790041474994,-0.37261574657727475,,
281.8040434938,-0.48115172466976863,,
279.16018657285,-0.23466393035663183,,
276.5163296518999,-0.503750739604829,,
273.8724727309499,-0.48542957221948935,,
