Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
814.13,-1.9041589251493138,-2.4376642538316045,-0.03039589696506209,2.2798251093066835
813.13,-1.8930452306299637,-2.4521547976270965,-0.031369142845850025,2.31105559025609
812.13,-1.8793411097865795,-2.523418019447664,-0.03331563460175927,2.3422860712054967
811.13,-1.8215445704383728,-2.2018143693145906,-0.0332074961692457,2.373516552154903
810.13,-1.8212851416396787,-2.3939763250110935,-0.0361272337899201,2.40474703310431
809.13,-1.8130966947205178,-2.475837117840428,-0.03807372553857311,2.4359775140537163
808.13,-1.7469925984451948,-2.573161702108823,-0.04607596932443545,2.467207995003123
807.13,-1.7524678850347852,-2.618039164023618,-0.046292246175044516,2.4984384759525295
806.13,-1.677785439807446,-2.5030880032118072,-0.05256427502518892,2.5296689569019364
805.13,-1.691905317746752,-3.000741250365031,-0.06099907238071383,2.5608994378513428
804.13,-1.6403685728938957,-3.104337982803754,-0.07105594600292035,2.5921299188007496
803.13,-1.595068495675851,-3.226750806585937,-0.08197792692908433,2.623360399750156
802.13,-1.5843434797719862,-3.384741289553388,-0.08814181709658404,2.654590880699563
801.13,-1.5388213127352128,-3.317154675523336,-0.09592778353360183,2.6858213616489692
800.13,-1.5002787301766427,-3.6582239210201792,-0.11560897616309194,2.717051842598376
799.13,-1.4555328775076741,-3.3957714989349745,-0.11896126711499859,2.7482823235477825
798.13,-1.4433786435629725,-3.665252895411845,-0.13204601582424438,2.7795128044971893
797.13,-1.4007272866090912,-3.1101775093614243,-0.12361121918549899,2.8107432854465957
796.13,-1.358963998293875,-3.215504420311713,-0.14069708919408463,2.8419737663960025
795.13,-1.3288086830713786,-3.198094082035937,-0.14999699295116561,2.873204247345409
794.13,-1.3155966952025497,-3.460113951849133,-0.1672991392121781,2.9044347282948157
793.13,-1.2730360290606146,-3.406801665997977,-0.18168154812577764,2.935665209244222
792.13,-1.2629417138054277,-3.0987147607311063,-0.16913749223229776,2.966895690193629
791.13,-1.2585554000590187,-3.0813045162901607,-0.16989446117820872,2.9981261711430354
790.13,-1.1922955760405782,-2.9668939100006964,-0.19054889783179738,3.029356652092442
789.13,-1.1652074096503193,-2.940940673728877,-0.20103832358783702,3.0605871330418486
788.13,-1.183052462158226,-3.01155511094622,-0.19757789445437604,3.0918176139912554
787.13,-1.1357620988740569,-2.802847803228421,-0.2050394447044812,3.123048094940662
786.13,-1.0910271061726922,-2.889899308121459,-0.23434495307508676,3.1542785758900687
785.13,-1.1372818828377096,-3.0589197890428657,-0.22299042036940483,3.185509056839475
784.13,-1.0367477800574807,-2.864594879811582,-0.26321790687817986,3.216739537788882
783.13,-1.0574136401513545,-3.0967683006802296,-0.2713282867924916,3.2479700187382883
782.13,-1.0504204672816615,-3.259841217474287,-0.29025250688897036,3.279200499687695
781.13,-1.0637330702146799,-3.48779737708114,-0.30117448509789985,3.3104309806371015
780.13,-1.0322067904189374,-3.676823739825803,-0.3414019683205674,3.3416614615865083
779.13,-0.9962453951958651,-3.1852256699004577,-0.3212882269497173,3.3728919425359147
778.13,-0.9739995625868263,-3.349055549559818,-0.3555680978992102,3.4041224234853216
777.13,-0.9870012286706007,-3.536892332198733,-0.36443544582683507,3.435352904434728
776.13,-0.8731628148271187,-3.3826866511239135,-0.45300078517343273,3.466583385384135
775.13,-0.9356139126240218,-4.358963315674491,-0.505556037765771,3.497813866333541
774.13,-0.927956729304209,-4.619902515316089,-0.5453509603938785,3.529044347282948
773.13,-0.9317989818731292,-4.796818080026621,-0.5612473019102682,3.5602748282323544
772.13,-0.8602026909018682,-4.75983446761492,-0.6567334824986041,3.5915053091817613
771.13,-0.9006202017074005,-5.962127035135945,-0.7495161991467217,3.6227357901311676
770.13,-0.8466132877385982,-6.667198466595951,-0.9491396045502377,3.6539662710805745
769.13,-0.8137460502380603,-6.535484558759642,-1.0035331948778181,3.685196752029981
768.13,-0.8213444903251835,-6.51753375531802,-0.9834194620353022,3.7164272329793877
767.13,-0.7984817507569998,-5.910653061389425,-0.9400559822310325,3.747657713928794
766.13,-0.7551359365011607,-5.258139646499691,-0.924051506661368,3.778888194878201
765.13,-0.7422968110905264,-5.359466654546485,-0.9701184452724311,3.8101186758276073
764.13,-0.6896077453084163,-5.410183314810596,-1.105615797291447,3.841349156777014
763.13,-0.7210648072415662,-6.130068013737177,-1.1652000265347082,3.8725796377264206
762.13,-0.6183414147399335,-5.75406673660655,-1.3855859785929185,3.9038101186758274
761.13,-0.7014898058150139,-6.615292126614165,-1.3154041911230232,3.935040599625234
760.13,-0.6771113591081773,-7.114358380516831,-1.496319651134705,3.9662710805746406
759.13,-0.6740985533645983,-6.852766775820292,-1.4513340956802618,3.997501561524047
758.13,-0.6097813565599512,-6.817837906120043,-1.674423517581598,4.028732042473454
757.13,-0.584434791957144,-8.103520467630174,-2.109788600435849,4.05996252342286
756.13,-0.5890248260023397,-8.661854363608358,-2.231444303693958,4.091193004372267
755.13,-0.5953921254101185,-8.336132686144857,-2.1162769087291786,4.122423485321673
754.13,-0.5414848444215542,-6.778366403398903,-1.9482298647074343,4.15365396627108
753.13,-0.5089603094078,-6.236909995580144,-1.9320090988882874,4.184884447220487
752.13,-0.5260947655983438,-5.921034634798318,-1.7632051102401192,4.216114928169893
751.13,-0.5620257155816701,-5.432568113918269,-1.4892906558774193,4.2473454091192995
750.13,-0.5064868057061549,-4.9220430661513275,-1.5334111032312838,4.278575890068707
749.13,-0.5458001247383629,-5.131508571801813,-1.4603095788535045,4.309806371018113
748.13,-0.46736994954079325,-5.081764485046682,-1.732385676184041,4.3410368519675195
747.13,-0.4852140998866574,-5.323996746717601,-1.7419018545358187,4.372267332916926
746.13,-0.4536502279916949,-5.476040519744283,-1.926710326373324,4.403497813866333
745.13,-0.461725869817314,-5.400343008492544,-1.865071456339713,4.43472829481574
744.13,-0.4291250141401634,-5.171303788014561,-1.9251963826662382,4.465958775765146
743.13,-0.40925732853088076,-4.840722520162339,-1.8864828448441033,4.497189256714552
742.13,-0.3914569735952636,-4.53393209203472,-1.8408484556286269,4.52841973766396
741.13,-0.40032464378778526,-4.540744917767243,-1.806352322218574,4.559650218613366
740.13,-0.40084487921674505,-4.930477742121146,-1.959043697951726,4.5908806995627724
739.13,-0.4016303423760164,-4.862242257345181,-1.9284405325780025,4.622111180512179
738.13,-0.3563385584679762,-4.671809457382032,-2.056584522381089,4.653341661461586
737.13,-0.3400349894432347,-4.673107043893686,-2.1358499543865133,4.6845721424109925
736.13,-0.32828961618591124,-4.525389138447064,-2.125036108541358,4.715802623360399
735.13,-0.35479407796577583,-4.684353284483717,-2.06945298015086,4.747033104309805
734.13,-0.2756899406377167,-4.173829504071165,-2.2123037935538594,4.778263585259213
733.13,-0.3026101991468742,-4.286185695939676,-2.135309260179286,4.809494066208619
732.13,-0.26990136002071,-4.438661571271208,-2.384243861633006,4.840724547158025
731.13,-0.3204099848537362,-4.89360231167825,-2.340015250283429,4.871955028107432
730.13,-0.320872030482771,-4.564211017140724,-2.180186692540562,4.903185509056839
729.13,-0.31243694700535546,-4.680243987592806,-2.279457750600302,4.934415990006245
728.13,-0.26912572479727337,-4.543880854428651,-2.4451258123563693,4.965646470955652
727.13,-0.2523034733187543,-4.889925991073206,-2.73526124921263,4.996876951905058
726.13,-0.29033504810552435,-5.4693355407743285,-2.8028478286470286,5.0281074328544655
725.13,-0.2101248895743365,-5.007148616079746,-3.0864951027044545,5.059337913803872
724.13,-0.23941246744753542,-5.294906913392935,-3.051025672585579,5.090568394753278
723.13,-0.24600192477435798,-5.084143816581989,-2.8854656079352305,5.121798875702685
722.13,-0.2707759063989937,-5.493342461786374,-2.944833655857563,5.153029356652092
721.13,-0.23504901329078667,-6.089191134687565,-3.5441377488317314,5.184259837601498
720.13,-0.2628600273004045,-7.679175560742856,-4.192321392464998,5.215490318550905
719.13,-0.15412025544260988,-7.115224095163351,-4.989629829231942,5.246720799500311
718.13,-0.18203719240649002,-6.900240700777626,-4.537608765036989,5.277951280449718
717.13,-0.25154824194710435,-7.44526875954758,-4.171883167297555,5.309181761399125
716.13,-0.19547823153213761,-7.978943215051643,-5.0870633118189685,5.340412242348531
715.13,-0.16381519379374013,-7.723837890046515,-5.296853437873288,5.371642723297938
714.13,-0.21218431837644525,-7.895781961553278,-4.844074665087137,5.402873204247345
713.13,-0.1695493087476377,-8.24129345570423,-5.577583363096852,5.434103685196751
712.13,-0.20464011896858272,-9.393542319518124,-5.8639367509838936,5.465334166146158
711.13,-0.2131803910598948,-9.058735845925256,-5.544816838307097,5.496564647095564
710.13,-0.22685901955576174,-7.834033238368367,-4.646504801760211,5.527795128044971
709.13,-0.20728540674756568,-5.91270742708515,-3.6686052480736193,5.559025608994378
708.13,-0.18826250461703534,-4.99687516611606,-3.2391868095103113,5.590256089943784
707.13,-0.14427876288541264,-4.49554279254708,-3.2248043660431427,5.6214865708931905
