Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
774.13,0.9676567858110533,-1.3059961550612469,-0.1406970891597642,3.5602748282323544
772.13,0.9202312360613656,-1.2473851708179007,-0.14988885453654277,3.6227357901311676
770.13,0.8997061939212561,-1.6533365362171732,-0.2082835969818633,3.685196752029981
768.13,0.8518937755644546,-1.9884573337407805,-0.2796549437568908,3.747657713928794
766.13,0.8213187878791701,-1.4670141553410252,-0.2213683441513794,3.8101186758276073
764.13,0.7887486166584714,-1.7207067339860656,-0.27987122045653057,3.8725796377264206
762.13,0.7107569282219361,-1.6100811956736172,-0.3133941241856371,3.935040599625234
760.13,0.740449523020918,-1.9572053475444218,-0.3557843745319049,3.997501561524047
758.13,0.6168603688907766,-1.7065406122813769,-0.4123407525365041,4.05996252342286
756.13,0.6288991093270694,-2.5997637806923515,-0.6109909529881067,4.122423485321674
754.13,0.6325330387025679,-2.0151675110338094,-0.4696540957269866,4.184884447220488
752.13,0.5130983380987812,-1.4538212767175447,-0.44607992840815297,4.2473454091193
750.13,0.5241267173204969,-1.3617955421383734,-0.4073663866505479,4.309806371018114
748.13,0.5034895777301832,-1.3434120236181266,-0.4214243767579747,4.372267332916927
746.13,0.44733134709717853,-1.4760977771888084,-0.526967436452367,4.4347282948157405
744.13,0.5337896179989423,-1.4345726505690692,-0.4196941627777741,4.497189256714553
742.13,0.4599679773615516,-1.2673907651374392,-0.43948348625061645,4.559650218613367
740.13,0.4001068282748984,-1.300913652751868,-0.5177756746873988,4.62211118051218
738.13,0.4125519341088145,-1.395210291582855,-0.5396196264994175,4.684572142410993
736.13,0.3771973790206675,-1.3000485458354072,-0.5454590990598119,4.747033104309806
734.13,0.3482720840002992,-1.2536571949080193,-0.562220547172701,4.80949406620862
732.13,0.29092126621360953,-1.1621721530937965,-0.594770197363739,4.871955028107433
730.13,0.32180046482307595,-1.1761220000498138,-0.5605984710585834,4.934415990006246
728.13,0.3174062214564055,-1.3235145671016895,-0.6372685766820884,4.996876951905059
726.13,0.2930299353213343,-1.413918226019846,-0.7201025642722655,5.059337913803873
724.13,0.283713602746901,-1.5314646129025569,-0.7968808005743933,5.1217988757026855
722.13,0.2627754142396679,-1.3165937130896914,-0.7189130426095773,5.184259837601499
720.13,0.18701761015147297,-1.7059999159709802,-1.1090762243936048,5.246720799500312
718.13,0.2300199185797922,-1.943255491939975,-1.1442211871424235,5.309181761399126
716.13,0.24280177833044372,-2.148826572474508,-1.2285690984191575,5.3716427232979385
714.13,0.23579651481373423,-2.2465836730767115,-1.3053473250368288,5.434103685196752
712.13,0.21663141922932472,-2.768243501482861,-1.6810199587274746,5.496564647095565
710.13,0.18953995076822033,-2.0443648793809084,-1.3213518002346023,5.559025608994379
708.13,0.2210925358435989,-1.4100252454825206,-0.8474895515327981,5.621486570893191
706.13,0.16393299177950488,-1.2856661456500547,-0.8814449955260607,5.683947532792005
704.13,0.1551838860316813,-1.1841242376620091,-0.8283490617806151,5.746408494690818
702.13,0.17978863198993825,-1.255928100229882,-0.8301874149449165,5.8088694565896315
700.13,0.11645617634055312,-1.1953706256385546,-0.9142109171959958,5.871330418488444
698.13,0.14676279675248644,-1.256144376916735,-0.8959355344141177,5.933791380387258
696.13,0.18522651204146917,-1.3713117167188267,-0.8951785653724839,5.996252342286071
694.13,0.1303833808667099,-1.3914254496458074,-1.0305677828610464,6.058713304184884
692.13,0.08475005026061024,-1.4682036773643758,-1.2079146741138356,6.121174266083697
690.13,0.10610026592677899,-1.5750443694607894,-1.2336516006605047,6.183635227982511
688.13,0.08974287029031594,-2.0748598972085253,-1.6875082567687292,6.246096189881324
686.13,0.11561995191861339,-1.6354937075155842,-1.2532246415564188,6.308557151780137
684.13,0.08355175722083075,-1.596023212536591,-1.316701851370256,6.37101811367895
682.13,0.10747137541416939,-1.7496878134959986,-1.3661210761759062,6.433479075577764
680.13,0.09969142211914322,-1.8036488643537245,-1.4337075443422478,6.495940037476577
678.13,0.1322558484359815,-1.7905641199210358,-1.3204866936155863,6.55840099937539
676.13,0.07620670515110221,-1.9230336263356165,-1.6135416241105167,6.620861961274203
674.13,0.09954330372116484,-1.9897550049618467,-1.5821814997789423,6.683322923173017
672.13,0.10263959047520715,-1.8356578233359748,-1.4492794662768516,6.7457838850718295
670.13,0.10486562093533638,-1.9256289432783074,-1.5125404019888233,6.808244846970643
668.13,0.06721038240523375,-1.9579623173401872,-1.6772351167473862,6.870705808869456
666.13,0.08692043706680116,-1.6615550546675422,-1.3601734673246568,6.93316677076827
664.13,0.08834317680487445,-1.6855617724700183,-1.3753128360754083,6.995627732667082
662.13,0.13210879694867586,-1.6376564782078542,-1.2081309508576366,7.058088694565896
660.13,0.07518019242298103,-1.5892104944303138,-1.3365993077393397,7.120549656464709
658.13,0.038875895257940045,-1.505403269941281,-1.3765023583027938,7.1830106183635225
656.13,0.05383888853215916,-1.6898873055027972,-1.4928592210114229,7.245471580262335
654.13,0.11416049532656508,-2.093027145644093,-1.609216087684266,7.307932542161149
652.13,0.07988747199533477,-2.10200263449487,-1.7488227086794002,7.370393504059962
650.13,0.05029251804155681,-1.8690725817551976,-1.6646910654290872,7.432854465958775
648.13,0.04671511591809486,-1.8270067472422686,-1.6406843492596688,7.495315427857588
646.13,0.02689580317546511,-1.382990658926845,-1.2999404074495444,7.557776389756402
644.13,0.14571567629899643,-1.3471968655835365,-0.9631975903209185,7.620237351655215
642.13,0.0771190653392272,-1.2408968698567393,-1.0390025746079692,7.682698313554028
640.13,0.09472018724056719,-1.054033804328979,-0.847489550902191,7.745159275452841
638.13,0.1102745379649785,-1.1819614702568741,-0.9169143753153799,7.807620237351655
636.13,0.1203593739195613,-1.0476536416243885,-0.7940692034393004,7.870081199250468
634.13,0.18263499571599173,-1.0807439771546112,-0.7097212817863459,7.932542161149281
632.13,0.1727841675004068,-1.1606582164077022,-0.7796868016653787,7.995003123048094
630.13,0.14258739540730994,-0.8987471313113362,-0.6472173065581884,8.057464084946908
628.13,0.24467871974272176,-0.9015587296878707,-0.5132338629556231,8.11992504684572
626.13,0.204496114655586,-0.8180759182369425,-0.5108548181853297,8.182386008744533
624.13,0.2182696000898653,-0.8283490630987874,-0.5011223645682225,8.244846970643346
622.13,0.2419090047958858,-0.9477338061815357,-0.5429719164510727,8.30730793254216
620.13,0.27449339722564803,-0.9080470298345683,-0.48263070131682545,8.369768894440973
618.13,0.2357375315322762,-0.7052876080085732,-0.4098535694725663,8.432229856339786
616.13,0.2607173966872879,-0.7093968662649224,-0.38919913733025185,8.494690818238599
614.13,0.3016050612523683,-0.6468928910669326,-0.3230184414121206,8.557151780137414
612.13,0.2962270937944279,-0.5745483212780652,-0.29046878376075513,8.619612742036226
610.13,0.2726496619699756,-0.44370088414803477,-0.23683213612555287,8.682073703935039
608.13,0.26858159398821735,-0.4196941620906082,-0.22612643414305142,8.744534665833852
606.13,0.275564519846873,-0.46035419503109914,-0.24407740945253173,8.806995627732666
604.13,0.31087563979768285,-0.40001297612318093,-0.19552326461167227,8.86945658963148
602.13,0.2964242509779637,-0.2848455870332928,-0.14394124162825872,8.931917551530292
600.13,0.2791125242919429,-0.2258020189606603,-0.11874499033117021,8.994378513429105
598.13,0.27931019900457893,-0.17097584529453883,-0.08987203186847637,9.05683947532792
596.13,0.2505419852608235,-0.1290181401141137,-0.07246174555470625,9.119300437226732



