Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
829.13,1.676383298334222,-0.585578435162757,-0.012336778759983485,1.8113678950655838
828.13,1.7222818263167237,-0.5481625581764439,-0.010390286951292838,1.8425983760149904
827.13,1.8234694284494468,-0.5839563603182186,-0.008768210442152745,1.873828856964397
826.13,1.8998106274584927,-0.5931481218607474,-0.007470549231608081,1.9050593379138037
825.13,1.8779705431420055,-0.5967166877791856,-0.007903102968668396,1.9362898188632103
824.13,1.966712126165028,-0.7319977843533846,-0.007903102968668396,1.967520299812617
823.13,1.9461055197895722,-0.6598694950461973,-0.007470549231653554,1.9987507807620235
822.13,1.9657685581840914,-0.5804959320534637,-0.0062810264533051385,2.02998126171143
821.13,2.0227228782426074,-0.5934725362587193,-0.005632195846167878,2.061211742660837
820.13,2.0096048495965997,-0.5426475013871561,-0.005307780542394336,2.092442223610244
819.13,2.080391519531291,-0.5866598193217167,-0.0048752268037866526,2.12367270455965
818.13,2.0435103887744317,-0.5986631788095709,-0.005415918977000698,2.154903185509057
817.13,2.108050807330772,-0.6391069285827465,-0.00498336523848414,2.1861336664584634
816.13,2.0419820223519647,-0.6322942116017144,-0.0057403342806376205,2.2173641474078702
815.13,2.044083947511156,-0.6114235060313958,-0.00552405741147044,2.2485946283572766
814.13,1.9707174284368734,-0.5972573798911738,-0.006389164887774905,2.2798251093066835
813.13,1.9521851501282268,-0.6013666377230895,-0.006713580191093184,2.31105559025609
812.13,1.9785458555222852,-0.6389987907262694,-0.00671358019100218,2.3422860712054967
811.13,1.9716052608703207,-0.6693856718845067,-0.0071461339286082405,2.373516552154903
810.13,1.9157389220637526,-0.6420266647596891,-0.007794964534380568,2.40474703310431
809.13,1.8986344388579641,-0.6771716340552606,-0.008551933573440943,2.4359775140537163
808.13,1.8623204374517122,-0.7016109047015373,-0.009633317914728604,2.467207995003123
807.13,1.79397724894533,-0.6801995084355568,-0.010930979121731405,2.4984384759525295
806.13,1.7853966848503222,-0.7064771310283019,-0.011579809724235118,2.5296689569019364
805.13,1.7002512183593357,-0.6945819110166762,-0.013850716829397059,2.5608994378513428
804.13,1.735279286240957,-0.8587359410596919,-0.01579720862817299,2.5921299188007496
803.13,1.6633402741360896,-0.8272676795653889,-0.017959977287569512,2.623360399750156
802.13,1.6338084296873068,-0.8985308557695504,-0.020879714969850884,2.654590880699563
801.13,1.5856630435921393,-0.9000447921490116,-0.02336689891101509,2.6858213616489692
800.13,1.5535478776839113,-0.8823101019969036,-0.024664560095905605,2.717051842598376
799.13,1.529635174680878,-0.9595208863904334,-0.028341266769714896,2.7482823235477825
798.13,1.492207355049752,-0.9172387908455893,-0.02953078951339558,2.7795128044971893
797.13,1.4916601809479044,-0.8657649332935509,-0.027908713046250717,2.8107432854465957
796.13,1.3899062217224014,-0.828240924254569,-0.0337481883238891,2.8419737663960025
795.13,1.406049616139836,-0.8651161042829241,-0.033964465182905794,2.873204247345409
794.13,1.3400242052506832,-0.8543022686189666,-0.0390469714047833,2.9044347282948157
793.13,1.342235219720728,-0.9395152915535916,-0.042723678013533516,2.935665209244222
792.13,1.333760046394371,-0.8467325836915598,-0.03926324826181442,2.966895690193629
791.13,1.2657189649698757,-0.8216444848767231,-0.04456203131713025,2.9981261711430354
790.13,1.2716405270192528,-0.8349455026780966,-0.04467016974370902,3.029356652092442
789.13,1.2051914601268046,-0.7789298329954425,-0.04856315318059265,3.0605871330418486
788.13,1.2447003033918405,-0.7961238319369034,-0.04531900032025349,3.0918176139912554
787.13,1.2073070980365024,-0.7949343099874516,-0.04932012218516799,3.123048094940662
786.13,1.201668793150008,-0.7881215926907715,-0.0495363990442321,3.1542785758900687
785.13,1.1467953014628702,-0.7688729655034122,-0.05483518201847534,3.185509056839475
784.13,1.131957876531484,-0.766493921219102,-0.05656539685773937,3.216739537788882
783.13,1.1337415579527976,-0.8226177299705918,-0.06045838024615263,3.2479700187382883
782.13,1.097855590037681,-0.8224014525069258,-0.06564902472726918,3.279200499687695
781.13,1.0596263696348305,-0.8920425543250233,-0.07776052838626296,3.3104309806371015
780.13,1.0391406925808748,-0.9325944370525258,-0.0852220796521702,3.3416614615865083
779.13,1.0271138905777641,-0.9474093913219709,-0.08900692448614149,3.3728919425359147
778.13,0.9925208665243628,-0.8451105081372329,-0.08597904862403875,3.4041224234853216
777.13,1.0178569476166834,-0.902640113270398,-0.08662787915319801,3.435352904434728
776.13,0.9370166017649835,-0.9532488621402248,-0.11020205516569936,3.466583385384135
775.13,0.9537144813211994,-1.2151599433044873,-0.13518202992619954,3.497813866333541
774.13,0.9274766031611628,-1.3058880166464872,-0.15432252959239198,3.529044347282948
773.13,0.9243728216867808,-1.1948299341699347,-0.1422110270111032,3.5602748282323544
772.13,0.9191960151128298,-1.2695535319420428,-0.15291673018117327,3.5915053091817613
771.13,0.846646921330515,-1.4122961509370253,-0.20103832360776672,3.6227357901311676
770.13,0.8493530466414679,-1.6359262627682165,-0.2314252160701377,3.6539662710805745
769.13,0.8356664231139634,-2.0318208266379387,-0.296632672485704,3.685196752029981
768.13,0.824328157608864,-1.8134894546211513,-0.27176084041271015,3.7164272329793877
767.13,0.8422327434015972,-1.5439005249632283,-0.22201717458689307,3.747657713928794
766.13,0.8101244941000375,-1.4345726510298393,-0.22212531311249886,3.778888194878201
765.13,0.8337740893131826,-1.602619647984645,-0.23499378344280508,3.8101186758276073
764.13,0.778139107608101,-1.6344123261517531,-0.2724096707649655,3.841349156777014
763.13,0.7455270403249877,-1.55168648503542,-0.2787898365060324,3.8725796377264206
762.13,0.8044114419063428,-1.6763700075994443,-0.2630016300760461,3.9038101186758274
761.13,0.7159201571322241,-1.8947013644032333,-0.364435445738942,3.935040599625234
760.13,0.6902554030256651,-1.9545018837078032,-0.3988234539418851,3.9662710805746406
759.13,0.630435729549714,-1.5690967591147056,-0.3674633211100889,3.997501561524047
758.13,0.6252024647310667,-1.7478494639028037,-0.4142872434776523,4.028732042473454
757.13,0.5691891518404352,-1.9698575369396956,-0.5311848336909911,4.05996252342286
756.13,0.5873837406138006,-2.5555351829111976,-0.660842740887276,4.091193004372267
755.13,0.6424463482837306,-2.2696171493044477,-0.5170187056270171,4.122423485321673
754.13,0.6065602752778649,-1.979914400130588,-0.4898759729513978,4.15365396627108
753.13,0.5694989704867546,-1.7573656414230525,-0.4735470774855666,4.184884447220487
752.13,0.5730275127678135,-1.6349530165154158,-0.43699630429441494,4.216114928169893
751.13,0.5393450750818112,-1.4410609524403875,-0.41623373437364936,4.2473454091192995
750.13,0.529959892050421,-1.3025357277634753,-0.38444104803135054,4.278575890068707
749.13,0.5011061633795779,-1.2575501754972929,-0.3966606861394745,4.309806371018113
748.13,0.4946508202944963,-1.3389783508072945,-0.42866964856976025,4.3410368519675195
747.13,0.48961404831541017,-1.391317311412844,-0.45062174036021957,4.372267332916926
746.13,0.49928069705367023,-1.6800467104171444,-0.5321580786773027,4.403497813866333
745.13,0.48567410378364506,-1.5240030663912112,-0.4980944894543424,4.43472829481574
744.13,0.4739760166513648,-1.3266505792073993,-0.44543109807172976,4.465958775765146
743.13,0.4227882693489182,-1.1888823250726146,-0.4491078034238478,4.497189256714552
742.13,0.4080099816099596,-1.2520351196238748,-0.4893352809475868,4.52841973766396
741.13,0.42178966422422776,-1.3101054121423703,-0.4960398603081559,4.559650218613366
740.13,0.38939117122259553,-1.2681477337616955,-0.5173431209641951,4.5908806995627724
739.13,0.419983855841082,-1.3882894373186092,-0.5278325440050148,4.622111180512179
738.13,0.3910978726181698,-1.3492514942779124,-0.5482706969902509,4.653341661461586
737.13,0.3896788930982828,-1.2761499711120563,-0.5202628574309056,4.6845721424109925
736.13,0.40325174230638733,-1.3421143628641259,-0.530319726163326,4.715802623360399
735.13,0.3029267212274595,-1.139354961862766,-0.5671949125434658,4.747033104309805
734.13,0.34671589182863527,-1.2345167072052525,-0.5556241065431262,4.778263585259213
733.13,0.3337620002486724,-1.2332190472805944,-0.5718448623487332,4.809494066208619
732.13,0.3324513353698742,-1.2827464102986683,-0.5966085495343386,4.840724547158025
731.13,0.34232319320417115,-1.275609279379145,-0.5799552398978082,4.871955028107432
730.13,0.299591138382099,-1.2084553658890977,-0.6062328642814568,4.903185509056839
729.13,0.27315198976284055,-1.1843405141644008,-0.6314291048297581,4.934415990006245
728.13,0.291143390756342,-1.2073739823729204,-0.6175873933480694,4.965646470955652
727.13,0.307651045856698,-1.4217041868586142,-0.7000969675842011,4.996876951905058
726.13,0.2673541601898617,-1.358767668986248,-0.7341605505399765,5.0281074328544655
725.13,0.26193865561474144,-1.490372039235455,-0.8153724598828038,5.059337913803872
724.13,0.2950686471579984,-1.5498481326834224,-0.7856344106643921,5.090568394753278
723.13,0.24861899205352836,-1.4392225993759873,-0.8119120328058794,5.121798875702685
722.13,0.2815580446535805,-1.3561723480543175,-0.709180589551616,5.153029356652092
721.13,0.2606969880381739,-1.5257332816138207,-0.8371082687188895,5.184259837601498
720.13,0.28131024231431295,-1.9533123653740674,-1.0220248534740481,5.215490318550905
719.13,0.23432733225452054,-2.27015786098921,-1.3235145672438162,5.246720799500311
718.13,0.18801429083890897,-1.7987826361419084,-1.1667139638975488,5.277951280449718
717.13,0.19225367023416873,-1.752283145088182,-1.1255132533248593,5.309181761399125
716.13,0.17702355800979067,-2.09064810500233,-1.3907766195409001,5.340412242348531
715.13,0.23854643490634228,-2.46069776185298,-1.4207309429794452,5.371642723297938
714.13,0.1823885396063013,-1.9002164242398616,-1.2485746925131356,5.402873204247345
713.13,0.2184716247300101,-2.2633451182283157,-1.3686082579967949,5.434103685196751
712.13,0.21248195130222852,-2.956404459180655,-1.812516201822054,5.465334166146158
711.13,0.19791785737757092,-2.503953134036358,-1.587480278298722,5.496564647095564
710.13,0.17340271288845566,-1.803108168141315,-1.2095367487905024,5.527795128044971
709.13,0.174695261397836,-1.4961033720537307,-1.0006134595094693,5.559025608994378
708.13,0.20547169411247346,-1.2926951385327377,-0.8054237308660898,5.590256089943784
707.13,0.16022636365850862,-1.248466554228435,-0.863277752088306,5.6214865708931905
