Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
678.0,0.06497689964156557,-0.73772911770285,-0.6352139476217514,6.499999999999999
676.0,0.0939804215345902,-0.6913377598393805,-0.5568136285568759,6.562460961898813
674.0,0.05712950767952214,-0.7000969671761786,-0.6138025503741124,6.624921923797626
672.0,0.08113207148696742,-0.7716845631291717,-0.6401883123837115,6.687382885696438
670.0,0.04649013955030694,-0.8191573025788467,-0.7359989041136307,6.749843847595252
668.0,0.09762795834345475,-0.7842286130053598,-0.6263466015805278,6.812304809494066
666.0,0.06625421923826946,-0.7688729654271885,-0.6600857717610821,6.8747657713928785
664.0,0.062462914749396886,-0.7781728639100436,-0.6739274830747375,6.937226733291692
662.0,0.07999913812528162,-0.9301072544787928,-0.7736310528153846,6.999687695190505
660.0,0.031192699810547276,-0.9752009475505056,-0.9076144775282887,7.062148657089319
658.0,0.051291609181826466,-0.8406768349463841,-0.7470290166194592,7.124609618988131
656.0,0.027766899349459834,-0.6704670553886903,-0.6289419220160615,7.187070580886945
654.0,0.07865387894463356,-0.7135061245937392,-0.5953108889879435,7.249531542785758
652.0,0.05361510198121488,-0.6452708155435143,-0.5703309253510181,7.3119925046845715
650.0,0.04763207637368646,-0.5465404824127137,-0.4897678344828769,7.374453466583384
648.0,0.07104387003629296,-0.5181000900417166,-0.43991604043830024,7.436914428482198
646.0,0.07806848827565571,-0.4896596964200584,-0.40909660057986325,7.499375390381011
644.0,0.0580180250610897,-0.49290384793023617,-0.43126496999116465,7.561836352279824
642.0,0.0654762684430511,-0.45743445857138837,-0.3934165345099682,7.624297314178637
640.0,0.05426669057407133,-0.5219930716805146,-0.46067861040195934,7.686758276077451
638.0,0.011076987563903507,-0.5152884916317446,-0.5023118868453414,7.749219237976264
636.0,0.07027988653632455,-0.5891470019189912,-0.5011223647325147,7.811680199875077
634.0,0.030198709596284526,-0.5972573796331598,-0.5571380437521478,7.87414116177389
632.0,0.04416004357084591,-0.5480544197301375,-0.49506661539131464,7.936602123672704
630.0,0.06728448793221314,-0.554542722495632,-0.4749528765267777,7.999063085571517
628.0,0.06757870376692042,-0.606341002612179,-0.5189651966765393,8.06152404747033
626.0,0.0465610573403833,-0.5584357037298981,-0.5016630565296173,8.123985009369143
624.0,0.09135520563353748,-0.5609228867716344,-0.4545147219765062,8.186445971267958
622.0,0.04673839619011006,-0.5161535985645113,-0.4634902079609963,8.248906933166769
620.0,0.07559190775024247,-0.5266430217818925,-0.4425113620456016,8.311367895065583
618.0,0.02373949944270109,-0.5041502391032525,-0.47733192077472325,8.373828856964396
616.0,0.0646676738070914,-0.5346452612298477,-0.4606786102886125,8.436289818863209
614.0,0.06578778046600965,-0.6008259460172892,-0.5163698760256737,8.498750780762023
612.0,0.06031366114462671,-0.6980423386611707,-0.6075305250662435,8.561211742660836
610.0,0.08110383857847975,-0.7731985000759969,-0.6414859729153904,8.623672704559649
608.0,0.044220349111087125,-0.678036740780168,-0.6123967518143432,8.686133666458463
606.0,0.05341119289987851,-0.8597091860024273,-0.760221896449762,8.748594628357274
604.0,0.06901578720020858,-0.7315652311278313,-0.6240756956664362,8.811055590256089
602.0,0.0763112300960539,-0.6657089673368027,-0.5584357034270578,8.873516552154902
600.0,0.04000886653749149,-0.6745763130467842,-0.6152083492759606,8.935977514053715
598.0,0.05531870935091979,-0.8408931118378887,-0.7403244380207429,8.998438475952529
596.0,-0.005840533423458778,-0.6789018479372518,-0.6880936091284918,9.060899437851342
594.0,0.059146486505000866,-0.6803076468071754,-0.5936888137450623,9.123360399750155
592.0,0.05534530661624388,-0.7103701115989933,-0.6253733554949327,9.18582136164897
590.0,0.09295950402461718,-0.7901762224884061,-0.6379174069716084,9.24828232354778
588.0,0.007522055052821546,-0.7179397969833601,-0.7056120240868985,9.310743285446595
586.0,0.0297415389769137,-0.7123166022412333,-0.6651682753973719,9.373204247345408
584.0,0.019891564599512846,-0.7318896458556123,-0.6991237222128928,9.43566520924422
582.0,0.05381615169253099,-0.7868239333919229,-0.6951226022000596,9.498126171143035
580.0,0.06529014087747904,-0.8398117282967766,-0.7225897463196974,9.560587133041848
578.0,0.05628566444306647,-0.9892589334682783,-0.869009084234703,9.62304809494066
576.0,0.05456781313291342,-1.0852857874060033,-0.9571418429751724,9.685509056839475
574.0,0.03349659084684098,-1.1304876174943737,-1.0465722590277242,9.747970018738286
572.0,0.03348827380899382,-0.985041537644337,-0.9119400109260724,9.8104309806371
570.0,0.0634601916026158,-1.008615696983188,-0.8714962669542152,9.872891942535913
568.0,0.07152584966954023,-1.1408688988527558,-0.9676312627855109,9.935352904434726
566.0,0.03644277131636894,-1.0170504891595724,-0.9351897576234364,9.99781386633354
564.0,0.03596325856366707,-0.903505219116692,-0.8317013512066472,10.060274828232354
562.0,0.03768550249186526,-0.9562767350542322,-0.876795046552611,10.122735790131166
560.0,0.04556783949283815,-0.8826345170858542,-0.7947180332207551,10.18519675202998
558.0,0.035788006584409386,-0.9583313647030912,-0.8825263792561864,10.247657713928792
556.0,0.024262556260694717,-0.9354060337896279,-0.8845810078103202,10.310118675827606
554.0,0.004996154117745001,-1.0210516085381862,-1.009372665855814,10.37257963772642
552.0,0.018326804808166383,-1.0049389937196531,-0.963413867409038,10.435040599625232
550.0,-0.016259227807259094,-1.0885299379770172,-1.130055064033462,10.497501561524047
548.0,0.02522564143847187,-1.4430074415201342,-1.3615792656894286,10.55996252342286
546.0,0.07758533786957872,-1.557309678280814,-1.3025357283562267,10.622423485321672
